FrameAmplitude_1, Sigma_x_1, Sigma_y_1 Amplitude_2, Sigma_x_2, Sigma_y_2 Amplitude_3, Sigma_x_3, Sigma_y_3 Amplitude_4, Sigma_x_4, Sigma_y_4 Amplitude_5, Sigma_x_5, Sigma_y_5 Amplitude_6, Sigma_x_6, Sigma_y_6 Amplitude_7, Sigma_x_7, Sigma_y_7 Amplitude_8, Sigma_x_8, Sigma_y_8 Amplitude_9, Sigma_x_9, Sigma_y_9 Amplitude_10, Sigma_x_10, Sigma_y_10 Amplitude_11, Sigma_x_11, Sigma_y_11 Amplitude_12, Sigma_x_12, Sigma_y_12 Amplitude_13, Sigma_x_13, Sigma_y_13 Amplitude_14, Sigma_x_14, Sigma_y_14 Amplitude_15, Sigma_x_15, Sigma_y_15 Amplitude_16, Sigma_x_16, Sigma_y_16 Amplitude_17, Sigma_x_17, Sigma_y_17 Amplitude_18, Sigma_x_18, Sigma_y_18 Amplitude_19, Sigma_x_19, Sigma_y_19 Amplitude_20, Sigma_x_20, Sigma_y_20 Amplitude_21, Sigma_x_21, Sigma_y_21 Amplitude_22, Sigma_x_22, Sigma_y_22 Amplitude_23, Sigma_x_23, Sigma_y_23 Amplitude_24, Sigma_x_24, Sigma_y_24 Amplitude_25, Sigma_x_25, Sigma_y_25 Amplitude_26, Sigma_x_26, Sigma_y_26 Amplitude_27, Sigma_x_27, Sigma_y_27 Amplitude_28, Sigma_x_28, Sigma_y_28 Amplitude_29, Sigma_x_29, Sigma_y_29 Amplitude_30, Sigma_x_30, Sigma_y_30 Amplitude_31, Sigma_x_31, Sigma_y_31 Amplitude_32, Sigma_x_32, Sigma_y_32 Amplitude_33, Sigma_x_33, Sigma_y_33 Amplitude_34, Sigma_x_34, Sigma_y_34 Amplitude_35, Sigma_x_35, Sigma_y_35 Amplitude_36, Sigma_x_36, Sigma_y_36 Amplitude_37, Sigma_x_37, Sigma_y_37 Amplitude_38, Sigma_x_38, Sigma_y_38 Amplitude_39, Sigma_x_39, Sigma_y_39 Amplitude_40, Sigma_x_40, Sigma_y_40 Amplitude_41, Sigma_x_41, Sigma_y_41 Amplitude_42, Sigma_x_42, Sigma_y_42 Amplitude_43, Sigma_x_43, Sigma_y_43 Amplitude_44, Sigma_x_44, Sigma_y_44 Amplitude_45, Sigma_x_45, Sigma_y_45 Amplitude_46, Sigma_x_46, Sigma_y_46 Amplitude_47, Sigma_x_47, Sigma_y_47 Amplitude_48, Sigma_x_48, Sigma_y_48 Amplitude_49, Sigma_x_49, Sigma_y_49 Amplitude_50, Sigma_x_50, Sigma_y_50 Amplitude_51, Sigma_x_51, Sigma_y_51 Amplitude_52, Sigma_x_52, Sigma_y_52 Amplitude_53, Sigma_x_53, Sigma_y_53 Amplitude_54, Sigma_x_54, Sigma_y_54 Amplitude_55, Sigma_x_55, Sigma_y_55 Amplitude_56, Sigma_x_56, Sigma_y_56 Amplitude_57, Sigma_x_57, Sigma_y_57 Amplitude_58, Sigma_x_58, Sigma_y_58 Amplitude_59, Sigma_x_59, Sigma_y_59 Amplitude_60, Sigma_x_60, Sigma_y_60 Amplitude_61, Sigma_x_61, Sigma_y_61 Amplitude_62, Sigma_x_62, Sigma_y_62 Amplitude_63, Sigma_x_63, Sigma_y_63 Amplitude_64, Sigma_x_64, Sigma_y_64 Amplitude_65, Sigma_x_65, Sigma_y_65 Amplitude_66, Sigma_x_66, Sigma_y_66 Amplitude_67, Sigma_x_67, Sigma_y_67 Amplitude_68, Sigma_x_68, Sigma_y_68 Amplitude_69, Sigma_x_69, Sigma_y_69 Amplitude_70, Sigma_x_70, Sigma_y_70 Amplitude_71, Sigma_x_71, Sigma_y_71 Amplitude_72, Sigma_x_72, Sigma_y_72 Amplitude_73, Sigma_x_73, Sigma_y_73 Amplitude_74, Sigma_x_74, Sigma_y_74 Amplitude_75, Sigma_x_75, Sigma_y_75 Amplitude_76, Sigma_x_76, Sigma_y_76 Amplitude_77, Sigma_x_77, Sigma_y_77 Amplitude_78, Sigma_x_78, Sigma_y_78 Amplitude_79, Sigma_x_79, Sigma_y_79 Amplitude_80, Sigma_x_80, Sigma_y_80 Amplitude_81, Sigma_x_81, Sigma_y_81 Amplitude_82, Sigma_x_82, Sigma_y_82 Amplitude_83, Sigma_x_83, Sigma_y_83 Amplitude_84, Sigma_x_84, Sigma_y_84 Amplitude_85, Sigma_x_85, Sigma_y_85 Amplitude_86, Sigma_x_86, Sigma_y_86 Amplitude_87, Sigma_x_87, Sigma_y_87 Amplitude_88, Sigma_x_88, Sigma_y_88 Amplitude_89, Sigma_x_89, Sigma_y_89 Amplitude_90, Sigma_x_90, Sigma_y_90 Amplitude_91, Sigma_x_91, Sigma_y_91 Amplitude_92, Sigma_x_92, Sigma_y_92 Amplitude_93, Sigma_x_93, Sigma_y_93 Amplitude_94, Sigma_x_94, Sigma_y_94 Amplitude_95, Sigma_x_95, Sigma_y_95 Amplitude_96, Sigma_x_96, Sigma_y_96 Amplitude_97, Sigma_x_97, Sigma_y_97
Frame 1, 1.24, -8.79, 54.61, 4.06, 24.89, 12.87, -890.05, 1499.52, 9296.71, 2.24, 33.29, -6.38, -1300.85, -2694.24, -2023.64, 3.05, -1.20, -31.76, -1.99, 1317.88, 10.51, 113.00, 1096.45, 668.62, 20.73, 158.17, -10.41, -693.94, 44724.34, -801.90, -3602.96, 2192.58, 3073.25, -1218.92, 2541.27, 1433.12, 3.01, 100.18, 5.23, -3.21, 23.20, -1.35, 4.18, 23.88, 14.24, -2.43, -27.76, -8.15, -1.04, -31.14, 175.32, 20.35, -34.26, 292.86, 7.82, -25.34, -2.04, 2.62, -35.01, -3.44, 1.90, -4.97, 93.17, 4.32, 16.26, -1.18, -108.81, 5.01, 0.23, -8.50, 3.56, 3.64, 51.49, 2.48, 0.64, -9.85, 241.12, 12.11, 300.70, 78.86, 18.59, -153.57, 473.26, 923.90, -2.06, 28.87, 11.00, 10.11, 1.28, 4.67, 6.52, 19.98, -1.00, -2.40, -29.65, 5.51, -3.41, 55.53, 90.19, 13.70, 0.77, 3.46, 327.95, 164.06, -26.41, -5.12, 35.45, 1.49, 1.73, 59.24, -15.21, -220.36, -772.31, 16957.21, -107.14, 705.48, -94.26, -136.51, -7.23, -461.37, 0.97, 123.89, 17.42, -18.83, 4.10, 0.88, 6.01, -22.65, 1.05, -289.76, 519.02, 16461.33, 256.00, 1211.81, 798.34, -151.42, 581.05, 531.04, 333.73, 1029.81, 774.22, -7.52, 4.72, -43.28, 2.18, 39.63, 38.08, 11.15, 37.07, 521.39, 2.92, -29.78, -5.03, 1.29, -20.33, -150.79, 2.67, 45.37, 37.64, 2.50, 13.13, 7.36, 1.91, 14.68, 6.21, -48.58, 9.65, 55.04, 1171.03, 1539.68, 1339.44, -5.11, -10.73, 3.12, 3.11, -20.75, 2.37, 3.01, 9.27, 6.85, 349.67, 1478.85, 1823.56, -6.50, 0.78, 25.94, 0.58, 21.97, 36.98, -102.34, 59.00, 0.69, 923.23, -132.76, -1.57, 227.04, 6033.24, 752.51, 0.26, 19.83, 88.26, -4.13, 10.90, 6.39, 588.89, 1481.82, 1505.49, -2.51, 25.09, 4.39, 3.48, 888.56, 20.55, -4.18, 2.63, 12.40, -171.47, 1090.37, 920.82, 0.85, 3.58, -133.90, 5594.92, 0.44, 422.90, 3166.02, 241.07, 110.15, -1160.30, 0.36, -0.20, -1.94, 78.89, 7.79, 4.46, 4.68, -6.36, 483.62, 984.23, 2236.69, -23.80, -0.32, 6.97, 2.72, 9.44, 5.83, 0.08, -0.58, 74.03, -0.69, -139.55, 0.09, 1.42, 27.34, 59.03, -0.09, 98.95, 3.49, 4.52, 548.39, 9.48, -1.40, 13.64, 15.17, 7.35, 1.25, 4.80, 169.68, 765.58, 650.13, -2.40, 12.23, -13.79, 2.01, 10.92, 12.50, 2.30, 55.50, -4.29, -24.14, 12.04, -0.30, -868.94, 2460.62, 2442.03, 53.47, -2.84, 1.29, -1.96, -20.50, 108.30
Frame 2, 63.07, 1.40, 1.17, -24.70, 0.23, 5.95, -3.64, 33.01, -14.31, 1.33, -9.28, 24.81, -191.96, 1199.99, 452.06, 46985187799.32, 18.87, 0.51, 173.65, 29720.76, -501.90, 0.87, 11.31, 148.69, -1.26, -20.10, 11.75, -476.88, 20621.55, -651.67, -17.41, 24.06, 627.45, -124.81, 7.71, -3.08, -5271.87, 379.40, -15.00, -4048.46, 408.07, -18.98, 3.63, 34.03, 21.65, -129.09, -0.27, 0.72, -9.54, -3.77, 2.04, 0.85, -41.59, 15.53, 203.05, -17.71, 3.42, 4.19, -14.42, 1.34, 0.88, 38.32, 27.19, -279.13, 674.39, 701.25, 1.47, 19.60, 60.62, -598.65, 769.83, 29379.15, -17362.13, 726.91, -34.94, 17.39, 25.48, 0.11, -6.10, 1.76, 12.80, 7.74, 878.05, -56.60, 304.33, 5183.19, 930.16, -7.13, 4.70, -2.61, 0.88, 15.35, 60.53, 3.68, 4.75, 8.11, -101.99, 11.25, 10.59, 1.33, 26.96, 26.10, 4.57, 14.10, -2.24, 1.21, 13.63, 196.62, 329.07, 2894.76, 798.05, 30.20, -1.26, -1.95, -1.25, -19.15, 12.73, -2.00, -4.34, 29.52, 1.74, -7.13, -23.73, -3099.40, 2774.75, 2495.92, -892.36, 1430.39, 1325.37, 2.11, 55.50, -12.33, 62115.50, 17.23, 105.46, 4.38, 3.32, 18.30, 772.08, 351.67, 15.15, -41.39, 11.42, 55.74, 3.04, 1544.68, 31.40, -34.95, -0.25, 13.60, 541.08, 831.47, 18955.26, 1038.20, 1560.96, 1487.93, 3.29, 77.75, 58.09, 29.88, 0.95, 0.37, 186.46, 1419.63, 1696.58, -47.47, 4469.23, 360.91, 1.99, 660.79, 48.14, -2.95, 5.85, 11.50, 2.74, -7.92, 4.74, -294.80, 788.53, 903.60, -2.07, 3.02, 18.99, -4.63, -3.31, 26.94, -6.85, 10.18, 1.43, 3.34, 5.82, 8.47, -25653.99, 3.53, 169.18, -14.51, -1.35, 53.33, 4.61, -6.63, 2.65, -1084.51, 948.76, 7784.28, 0.59, 18.49, -19.63, -1885018084.89, -3.53, 36.60, -394.24, 692.07, 2476.88, 336.06, 319.65, -5.81, 36.55, 32.06, 531.22, 58.82, 6.07, 659.82, 1.61, 84.20, -16.50, 1.80, 25.15, 2420.14, 5.26, 7.87, 3.90, -3.04, 18.26, 2.21, 37.60, 6159.97, 188.73, 101.60, 13127.74, 524.73, 772.42, 1490.39, 1997.76, -3.79, 678.16, -30.96, -3.90, -5.04, 4.67, 7.17, 166.98, 339.05, 1.55, 13.55, 25.84, -325.02, 30911.10, -979.94, 10.23, 72.88, 109.49, -1.63, 0.31, 133.02, 99.36, -613.13, 22512.25, 21.29, -0.16, 103.72, -19678.33, 8322.18, 3568.09, -3.69, 6.16, 21.28, -0.81, 27.81, 47.27, 188.40, 450.63, 14174.27, -1.60, 31.00, 8.99, 57.36, -2.53, 2.18, -3.60, -29.74, 435.95
Frame 3, 53.88, 3.61, 0.58, 64.31, 0.63, -4.70, -1450.20, 1444.28, 3828.59, -226.70, 8815.52, 997.31, -1003.77, 60604.30, 957.22, -824.92, 3887.96, 980.83, -4.96, 132.31, -12.15, -0.94, -22.78, 202.45, 320.05, 13923.27, 826.38, -47.06, 2494.05, -200.02, -77.02, 577.66, 306.86, -1.52, 62.72, 36.01, 124.86, -352.15, -28.53, -288.25, 6805.30, 1004.27, 64.31, 0.63, 4.73, -236.81, 15102.22, -542.51, 42.38, 5563.38, 328.38, -1.69, 34.50, 22.56, -374.81, -0.31, 104.90, 138.09, 5811.71, 393.24, -2.11, 885.04, -10.87, -1.33, 27.30, 15.02, 2.28, 13.03, 8.20, -45.85, 17.95, -0.24, -326.47, 68235.83, 656.78, 101.63, 0.29, 1.45, 0.75, 30.82, 22.40, 5.38, 5.91, 2.51, -15.81, 11.05, 0.41, -6.50, 8.20, -2.48, 18.14, 0.36, -6.23, -436.34, -1041.28, 1328.35, -230.18, 681.77, 1279.30, 477.91, 924.27, 799.39, 0.25, -37.12, 7.78, 11.83, 90.17, 2.25, 577.97, 1136.94, 929.75, -134.66, -9.85, -2.35, 17.11, 0.30, -30.45, -1.47, -29.08, 19.00, -3254007.19, 80.97, 1.21, -286.10, 0.23, -0.31, -1.25, 26.97, -41.82, 2.25, 6.92, -12.41, 162.03, 8450.05, 488.78, -42.67, -87.70, -6.64, 1.92, 655.02, -19.74, 1.71, -11.70, -19.59, 15.35, 1.23, 2.34, -498.44, 1164.29, 876.12, -0.86, 11.20, 61.10, -307.51, 753.91, 2215.62, 2.59, 51.73, 28.22, 51529.42, 21.29, 245.56, 0.16, 3.76, 26.26, 5.17, 959.34, -47.50, -2.75, -27.78, 1.49, 232.84, 3259.39, 535.51, -197.89, 6567.64, 535.19, 175.18, 2816.87, 664.70, -552.89, 1606.40, 1658.39, -25.92, 309.39, 1154.02, 2.72, -3.06, -22.34, 701.35, 2336.42, 1218.40, 1.58, -5.72, 54.54, 249.78, 770.01, 22128.07, 57.36, -16.48, 232.28, -391.76, 717.70, 1103.50, -101.72, -0.39, -0.49, -34.16, -334.25, 8859.21, -231.15, 23.88, 9.54, nan, nan, nan, -7.60, 985.22, -25.27, -726.25, 1728.37, 2095.79, 668.54, 1252.13, 1342.81, -643.08, 1217.93, 1330.88, 129.16, -9.69, 7.10, 3.23, 29.42, 1806.79, 1.16, 31.69, 58.20, 4.53, 1.45, 18.06, -2.08, -23.44, 5.21, 3.40, -5.94, 12.63, -2.07, 24.87, 10.70, -1.58, 47.24, 23.73, -184.73, 824.60, 1082.43, -1.21, 70.92, 22.22, 0.15, 3.40, 2.10, 0.93, 57.46, 18.65, 9.83, 0.90, 8.83, 8.04, -8.12, -0.56, -18119.49, 5545.94, 3742.73, 9.68, 22.34, 1.99, -1.08, 13.61, 205.55, 69.94, 2962.39, 598.91, -155.08, 11273.79, -548.34, 50.81, 2.32, 2.65, -2309.41, -1155.45, 83697.26
Frame 4, -18.35, -3.09, 1.13, 3.23, 43.53, 18.83, 2.28, 36.00, 38.74, -416.47, 1088.87, 807.04, -1800.50, 2760.57, 2041.54, 2.81, 11.59, 12.49, -3.16, 288.72, 7.24, 1.38, -16.15, -19.38, -3.47, -7.30, 10.12, -993.86, 44501.55, -965.53, -1312.85, 688.54, -70.33, 545.50, 1323.16, 794.26, 90.60, 109.29, 20.65, 1.48, 10.44, 18.49, -93.15, 18.54, 1.02, -1.80, -8.18, -12.98, 3.44, -20.40, -0.85, 294.00, 3902.90, 706.63, -236.21, 19132.05, -725.94, 1.41, 54.62, -42.35, 2.56, 3.67, -32.96, 159.66, 818.51, -688.77, -72767790.44, 4.11, 100.51, -2.93, -8.34, 9.71, -196.54, 1099.19, 63.86, -73.03, 1.55, -0.26, -1.48, 7.13, 30.13, -1.95, -19.45, 6.02, 2.58, 34.63, 172.69, -4.25, 88.21, 3.65, 1.91, 49.85, 37.00, -7.44, 6.22, 2.64, -1.20, 10.67, -18.36, -173457838.19, -29.92, 9.69, -1.19, 20.43, 25.60, 63.56, 546.21, 18.37, 1.77, -15.34, 7.86, 264.73, 4234.69, 629.65, 23.36, 38.91, -1.58, 707.91, 1127.66, 1077.73, 787.88, 1629.65, 1439.72, -1102.91, 1255.91, 1553.85, 59.61, 0.56, 1.61, -2.58, 25.84, 4.45, 1.25, 90.22, -12.24, 1.89, -6.68, -29.35, -235.83, 792.36, 10899.36, 125.35, 5.43, 463.24, 5.85, 1.40, 19.54, 4.05, 3.48, -9.81, 46.22, 148.53, 2.42, 37.36, 2449.40, 267.78, -1.93, 29.61, 11.64, 4.53, -0.65, -39.68, 0.92, 59.65, 21.86, -214.93, 10.30, 3.89, 4.02, 63.46, 152.51, 71.65, 280.14, 317.14, -2.14, 46.01, 4.81, 4.32, 162.51, 108.19, 448.08, 1672.14, 1554.45, 2.47, 71.42, 446.50, 1.25, 123.37, 28.50, -7.17, 14.46, 0.64, -93.08, -0.50, 0.43, -0.72, -25.89, -99.86, -2.68, 6.79, -36.89, -408.36, 692.58, 15060.66, 2.37, -73.19, 657.26, 2.21, -10.72, 16.67, 32.52, 8.85, 6705.68, -38.65, 106.80, 7.54, -15.69, -5.78, 1.01, 100.53, 48.94, 0.20, -86.03, 906.02, 740.07, 727.17, 1883.26, 1177.76, 31.98, -3.57, 60.66, 4.65, 9.38, 6.48, -1.50, 16.62, 18.92, -19.25, 1.09, 1.55, 192.55, 0.50, 51.18, 0.16, 149.62, -6.67, 686.30, -1118.96, 1828.48, 102.02, 747.94, 669.95, 12.63, 5.26, 0.98, -133.53, 1226.16, 1286.50, -836.37, 1073.16, 29222.17, -4.72, 3.54, 18.05, 256.78, 1552.79, 918.34, 154.93, -1193.90, -1714.73, -18238.91, 3888.43, 3301.88, 1.95, 6.66, 35.82, 66.77, 513.57, 578.06, -1.29, 22.05, 27.50, -3.33, -25.86, -45.15, 55.19, -1.78, 2.88, -4.25, -30.01, 106.30
Frame 5, 2.38, 115.34, -39.34, 5.25, 24.96, 11.80, 0.44, -1.88, -34.84, 2.76, 2.46, 27.31, 24.87, 25.53, 125.53, 2.71, 95.04, 5.56, 2.75, 28.78, 125.06, -305.99, 27871.22, -575.53, 4.95, 2.15, -11.08, 54.97, 1.64, 3.12, -641.14, 23825.23, -1197.17, -28.90, 0.97, -1.98, 0.19, 260.05, 25.68, -0.55, 24.07, 175.73, 61.50, 0.70, 4.30, 571.67, 723.04, 24487.55, -235.73, -0.26, 0.88, -542.38, 1113.14, 32775.30, -1.05, 14.86, 20.38, -10.05, 225.50, 139.00, 2.50, 5.24, 21.76, 108.38, 14462.86, -497.28, 3.13, 14.97, 4.02, -726.85, 653.64, 31963.56, -695.59, 30.59, -57.89, 600.03, 995.13, 3191.27, 710.96, 1122.23, 2099.41, 20.88, 41.88, -10.68, 5.62, 2.48, -5.46, -27.29, 43.64, -5.50, -5.10, -9.29, 2.48, 2.44, 4.64, 16.14, -1.26, 14.92, 16.12, 344.91, 23.35, -21.28, -1044.41, 3019.64, 1214.20, 648.19, 3082.76, 1466.01, -160.87, 890.67, 596.49, 322.14, 1770.26, 605.01, 1.01, -42.34, -29.79, -17.67, 1874.75, 191.81, -1.67, 187.32, 12.54, -3055.67, 2484.57, 2189.09, 52.36, 1.44, -1.20, 244.11, -732.70, -16640.89, -586.89, 1399.08, 1676.26, -3.62, -3.63, 20.17, 0.17, 3.09, 2.51, 1.74, 25.15, 442.29, -2.36, 43.62, 6.38, -154.44, 665.27, 459.82, -3884.06, 0.65, 0.06, -1026.84, 1226.91, 2298.81, -405.59, 93.48, 1.71, -2.54, 4.57, 24.45, -3.13, 8.64, 11.02, -2.75, 7.61, 14.26, -21.20, 22.96, 0.28, 1.29, 22.92, -8.08, 290.37, 1665.03, 810.13, -5.21, 12.97, -6.45, 67.79, 11.94, -0.22, -9.65, -1.61, -4.37, -1.62, 79.35, -13.47, 1.54, 11.45, 25.74, 5.94, 2.39, 6.63, -638.30, 2240.08, 1055.01, 3.14, -4.30, -14.50, -422.37, 773.37, 1536.55, 62.71, -2.85, -110.69, 4.40, -1.31, 14.83, 111.88, 488.01, 626.32, 1.68, -18.02, 23.35, -465.32, 50502.39, 748.05, -1.24, 113.84, -27.50, 129.59, 2491.16, 902.32, 246.22, -9.15, 7.27, -0.06, -4.52, 20.56, -63.28, -248.74, -39.47, -5.16, 16.45, 2.59, -1470207.00, 81.95, -39.40, 1.18, 128.13, 22.28, 9.07, 1.42, 3.54, -0.02, 111.08, 0.62, 0.64, 148.62, 2.34, -82.50, 2380.59, 325.24, -1.39, 16.42, -24.94, -136.32, 0.97, 0.29, 178.45, 2470.70, 1296.72, -2.67, 5.64, 18.79, 22389.30, 2.23, 13.49, -8630.42, 3568.13, 2364.28, 806.41, 348.40, -12.55, 855.95, 2649.51, 1247.78, 1.26, -29.63, -15.85, 50.09, 0.87, -1.86, 53.98, 1.51, 3.15, -1333.64, -885.80, 38068.65
Frame 6, -18.62, -0.68, 2.49, 63.33, 0.98, 2.98, 13.90, 20.94, 117.03, -2.11, 74.89, 35.60, 2.39, 13.86, 18.85, -697.47, 2.18, 300.60, 35269.78, -2.60, 81.11, 1.15, 34.97, 18.58, 31.19, 0.31, -7.80, 61.15, -1.10, 3.77, -771.03, 1480.12, 2025.65, 41.87, 0.30, 1.30, 1.27, 27.55, 8.55, -9.66, 65.07, -0.08, 63.46, 0.97, 2.97, 2.22, 8.99, 14.61, 1.02, 15.61, 6.37, 1.45, -21.15, 13.71, -1.83, 13.49, 15.71, -2.70, 65.72, 2.59, 3.94, 13.41, 2.16, -5.95, -14.64, -103.08, -97.62, 0.09, -1.54, 55.44, 0.82, 3.48, -36.23, 905.52, -45.72, -15.58, 2.09, -1.32, -6.98, 0.95, -14.49, -2.05, 49.96, 134.69, 2.39, 26.70, -2.44, -1.50, 6.72, 28.44, -103.57, 602.92, 889.69, 8.35, 2.73, 4.28, 59.84, 8747.23, 428.24, 5.26, 2.56, 6.79, 137.61, 10137.71, -491.83, 0.01, 68.99, 0.21, 1.60, 6.52, 18.64, 12.53, 0.84, -3.96, 310.00, 806.20, 1655.37, 398511.68, -0.69, 154.62, 8.95, 1050.48, -6.63, -1422.96, 2251.68, 2297.67, -1.16, 7.82, 52.75, 47.85, 0.74, 1.28, 467.56, 5.48, 108.99, -1198.59, -65159.90, 1354.31, 12.84, -0.74, 6.03, -235.99, 1067.58, 900.00, 0.22, 29.36, 91.19, -0.79, -30.28, -89.30, 1.21, 26.71, 31.91, 4.94, 341.37, 19.86, -0.03, -2.60, 49.94, 15.73, -0.28, -15.72, -13.40, 9.39, 503.32, 395.77, 836.89, 1400.20, 34233.67, 0.68, 88.26, 5.64, 21.53, 0.97, -0.46, 1.65, -0.94, -0.73, 41.86, 22.49, 2.47, -13.21, 5.45, 1.70, 15.21, 10.75, 528.52, 1100.63, 2205.05, 2.07, 2.22, 199.67, -1.18, 43.88, 11.93, -1.24, -5.81, 271.16, -2.25, 39.87, 2.91, -20.86, -5.06, 513.13, 267.75, 21101.52, -757.51, -0.90, -21.49, 10.33, -76.86, 304.78, 9151.71, -3.31, 7.27, 6.33, -7.09, -66.83, 6.93, 1025.92, 2024.54, 1563.32, -15.02, 5.77, -0.61, 1.87, 6.45, 46.18, 2.09, 1006.63, 55.79, 0.38, -2.31, -93.72, -2.63, 40.26, 36.58, 5.60, 6.63, -1.79, -211.75, 0.33, -0.34, -2.62, 911.80, 8.58, 9.70, 15.53, 0.67, -1.11, -69.88, -3.43, -1.18, -11.54, 14.12, -60.54, 0.53, 1.13, 0.07, 40.82, 0.97, -4.03, 33.18, 0.17, -1.32, -7.82, 169.42, 3.20, 14.90, 134.89, -6587.00, 13092.02, 1879.11, -4.66, 7.62, 3.55, 0.53, 31.03, 33.85, 3.65, -7.20, 2.72, -1.17, 21.18, 83.80, 58.36, 0.99, 3.96, -2283.12, -1425.39, 66386.95
Frame 7, 59.71, -2.77, -0.72, 67.28, 1.75, 1.45, 0.40, 2.39, -15.98, 1654.72, 452.09, 24.31, -780.45, 35473.16, -945.21, -3.84, -1.93, 28.02, -2.25, 19.00, -4.14, 1781.69, 17.59, 309.46, 293.53, 6830.22, 650.47, -388.94, 51998.89, -591.16, -1207.71, -4293.71, -3217.62, -0.19, 4.76, -35.76, 1124.38, 1198.54, 3300.04, 1.38, -15.97, 9.36, 67.21, 1.75, 1.46, 4.99, -1393.28, -20.97, 2467547.15, 157.64, 10.71, -45.11, 327.54, 387.72, -8.06, 9.48, 0.53, -14.60, -934.79, -493.01, -250.77, 932.67, 578.70, 1.09, -19.90, 205.65, -611.02, 780.83, 1228.24, 62.15, -0.83, 2.36, -2.17, 19.97, -19.73, -3.89, 12.97, 3.28, 2.99, 8.10, 38.76, 17.17, 242.29, 7.09, -1.42, -24.77, -272.75, 1.49, 50.51, 88.35, 115.26, -481.34, 23054.49, 10087.00, -17.90, 209.06, 665.39, 2.42, 182.57, -5.35, -3.54, -4.07, -58.90, 256.17, 2671.43, -6.16, 3.74, -3.98, 4816264892.27, 138.36, 1.30, 2831.32, 79.47, 1.84, 329.52, 1433.96, 1292.01, 1.21, -8.05, -63.87, -5.45, 8.83, -2.72, -747.49, 2558.86, 1757.53, -942.59, 912.31, 1785.42, 23.93, -0.32, -9.79, 1.79, 11.72, 11.40, 2.61, 38.26, 2.44, 3.55, 9.46, -2.59, -178.78, 3.34, 849.36, 1.09, 45.72, 23.77, -185.59, -573.99, 18142.55, -330.59, -771.60, 32891.07, 30.81, -281.83, -55.57, 1.64, 83.46, 29.89, 61.00, 0.87, -1.57, -1.54, 50.23, 42.02, 138.46, 720.29, 865.44, 5.55, 10.50, 1.26, 284.03, 6370.76, 1445.74, 590.00, 1414.68, -1522.36, 312.84, 33363.10, -823.24, -4.20, 1.70, 13.80, -1.17, 76.09, -3.58, 2.52, 14.13, 7.39, 0.04, 83.06, -0.77, 162.16, 566.14, 1159.62, 108.48, 21223.44, -430.28, 185.95, 9.22, 5.89, 175.28, 4.29, 17.06, 0.75, 18.18, 47.83, 1315.30, 1770.01, 3894.47, 1.06, 12.85, 6.95, -2.57, -11.45, 6.66, -1.39, -6.93, -45.26, 0.18, 12.43, 11.53, 170.34, 555.86, 17.22, 6.45, -34.25, 0.25, 355.89, -1058.68, -19755.10, 143.85, 489.35, 7327.16, 430040.80, 479.15, -2.54, 3.17, 9.21, 2.38, 0.16, -8.26, -6.03, -0.09, 81.10, 6.66, -46.11, -20.13, 0.26, 1.13, 21.86, 0.02, -121.40, 52.50, 0.07, -16.30, 3.47, -0.47, -0.66, -32.84, -0.02, -2.12, -17.04, 5.91, 214.67, 664.61, 1205.76, 9.66, 3.82, 1.23, -1.95, 23.73, 79.95, 188.15, 2901.37, -610.88, -2.05, 107.98, -42.31, nan, nan, nan, -59.33, 821.70, 11.02, 61.26, -0.89, 4.03, -12.03, -40.81, 805.03
